destination_name,name,category,duration_hours,difficulty,price_npr,description,available_months
dest,Rishikesh Temple Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Rishikesh Temple,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Rishikesh Temple,Cultural,2,Easy,300,Visit the historic temple complex at Rishikesh Temple,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Rishikesh Temple,Cultural,3,Easy,200,Guided heritage walking tour at Rishikesh Temple,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Rishikesh Temple,Cultural,2,Easy,500,Traditional Nepali dance performance at Rishikesh Temple,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Rishikesh Temple,Cultural,2,Easy,800,Learn traditional Nepali pottery at Rishikesh Temple,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Rishikesh Temple,Cultural,2,Easy,0,Explore local market and shops at Rishikesh Temple,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Rishikesh Temple,Cultural,2,Easy,400,Visit the local museum at Rishikesh Temple,"1,2,3,4,5,9,10,11,12"
dest,Mahamritunjaya Statue Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Mahamritunjaya Statue,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Mahamritunjaya Statue,Cultural,2,Easy,300,Visit the historic temple complex at Mahamritunjaya Statue,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Mahamritunjaya Statue,Cultural,3,Easy,200,Guided heritage walking tour at Mahamritunjaya Statue,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Mahamritunjaya Statue,Cultural,2,Easy,500,Traditional Nepali dance performance at Mahamritunjaya Statue,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Mahamritunjaya Statue,Cultural,2,Easy,800,Learn traditional Nepali pottery at Mahamritunjaya Statue,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Mahamritunjaya Statue,Cultural,2,Easy,0,Explore local market and shops at Mahamritunjaya Statue,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Mahamritunjaya Statue,Cultural,2,Easy,400,Visit the local museum at Mahamritunjaya Statue,"1,2,3,4,5,9,10,11,12"
dest,Vhairabsthan Temple Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Vhairabsthan Temple,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Vhairabsthan Temple,Cultural,2,Easy,300,Visit the historic temple complex at Vhairabsthan Temple,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Vhairabsthan Temple,Cultural,3,Easy,200,Guided heritage walking tour at Vhairabsthan Temple,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Vhairabsthan Temple,Cultural,2,Easy,500,Traditional Nepali dance performance at Vhairabsthan Temple,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Vhairabsthan Temple,Cultural,2,Easy,800,Learn traditional Nepali pottery at Vhairabsthan Temple,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Vhairabsthan Temple,Cultural,2,Easy,0,Explore local market and shops at Vhairabsthan Temple,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Vhairabsthan Temple,Cultural,2,Easy,400,Visit the local museum at Vhairabsthan Temple,"1,2,3,4,5,9,10,11,12"
dest,Rambha Devi Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Rambha Devi,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Rambha Devi,Cultural,2,Easy,300,Visit the historic temple complex at Rambha Devi,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Rambha Devi,Cultural,3,Easy,200,Guided heritage walking tour at Rambha Devi,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Rambha Devi,Cultural,2,Easy,500,Traditional Nepali dance performance at Rambha Devi,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Rambha Devi,Cultural,2,Easy,800,Learn traditional Nepali pottery at Rambha Devi,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Rambha Devi,Cultural,2,Easy,0,Explore local market and shops at Rambha Devi,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Rambha Devi,Cultural,2,Easy,400,Visit the local museum at Rambha Devi,"1,2,3,4,5,9,10,11,12"
dest,Tansen City Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Tansen City,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Tansen City,Cultural,2,Easy,300,Visit the historic temple complex at Tansen City,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Tansen City,Cultural,3,Easy,200,Guided heritage walking tour at Tansen City,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Tansen City,Cultural,2,Easy,500,Traditional Nepali dance performance at Tansen City,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Tansen City,Cultural,2,Easy,800,Learn traditional Nepali pottery at Tansen City,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Tansen City,Cultural,2,Easy,0,Explore local market and shops at Tansen City,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Tansen City,Cultural,2,Easy,400,Visit the local museum at Tansen City,"1,2,3,4,5,9,10,11,12"
dest,Shrinagar Hill Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Shrinagar Hill,"3,4,5,9,10,11"
dest,Mountain Trekking - Shrinagar Hill,Adventure,4,Moderate,1500,Trek through mountain trails at Shrinagar Hill,"3,4,5,9,10,11"
dest,Sunrise Hike - Shrinagar Hill,Adventure,3,Moderate,500,Early morning hike to viewpoint at Shrinagar Hill,"3,4,5,9,10,11"
dest,Rock Climbing - Shrinagar Hill,Adventure,3,Challenging,2000,Guided rock climbing session at Shrinagar Hill,"3,4,5,9,10,11"
dest,River Crossing - Shrinagar Hill,Adventure,2,Moderate,800,Cross a suspension bridge at Shrinagar Hill,"3,4,5,9,10,11"
dest,Mountain Biking - Shrinagar Hill,Adventure,4,Challenging,2500,Mountain biking trail ride at Shrinagar Hill,"3,4,5,9,10,11"
dest,Camping Experience - Shrinagar Hill,Adventure,8,Moderate,3000,Overnight camping in nature at Shrinagar Hill,"3,4,5,9,10,11"
dest,Sainamaina Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Sainamaina,"3,4,5,9,10,11"
dest,Lake Boating - Sainamaina,Nature,2,Easy,500,Boating on the scenic lake at Sainamaina,"3,4,5,9,10,11"
dest,Waterfall Visit - Sainamaina,Nature,3,Easy,0,Visit to nearby waterfall at Sainamaina,"3,4,5,9,10,11"
dest,Nature Photography - Sainamaina,Nature,3,Easy,0,Photography at scenic viewpoints at Sainamaina,"3,4,5,9,10,11"
dest,Village Walk - Sainamaina,Nature,2,Easy,0,Walk through traditional villages at Sainamaina,"3,4,5,9,10,11"
dest,Viewpoint Visit - Sainamaina,Nature,1.5,Easy,0,Visit scenic viewpoint at Sainamaina,"3,4,5,9,10,11"
dest,Garden Tour - Sainamaina,Nature,2,Easy,200,Visit to botanical garden or park at Sainamaina,"3,4,5,9,10,11"
dest,Hillpark Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Hillpark,"3,4,5,9,10,11"
dest,Lake Boating - Hillpark,Nature,2,Easy,500,Boating on the scenic lake at Hillpark,"3,4,5,9,10,11"
dest,Waterfall Visit - Hillpark,Nature,3,Easy,0,Visit to nearby waterfall at Hillpark,"3,4,5,9,10,11"
dest,Nature Photography - Hillpark,Nature,3,Easy,0,Photography at scenic viewpoints at Hillpark,"3,4,5,9,10,11"
dest,Village Walk - Hillpark,Nature,2,Easy,0,Walk through traditional villages at Hillpark,"3,4,5,9,10,11"
dest,Viewpoint Visit - Hillpark,Nature,1.5,Easy,0,Visit scenic viewpoint at Hillpark,"3,4,5,9,10,11"
dest,Garden Tour - Hillpark,Nature,2,Easy,200,Visit to botanical garden or park at Hillpark,"3,4,5,9,10,11"
dest,Manimukunda Sen Uddhan (Fulbari) Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Manimukunda Sen Uddhan (Fulbari),"3,4,5,9,10,11"
dest,Lake Boating - Manimukunda Sen Uddhan (Fulbari),Nature,2,Easy,500,Boating on the scenic lake at Manimukunda Sen Uddhan (Fulbari),"3,4,5,9,10,11"
dest,Waterfall Visit - Manimukunda Sen Uddhan (Fulbari),Nature,3,Easy,0,Visit to nearby waterfall at Manimukunda Sen Uddhan (Fulbari),"3,4,5,9,10,11"
dest,Nature Photography - Manimukunda Sen Uddhan (Fulbari),Nature,3,Easy,0,Photography at scenic viewpoints at Manimukunda Sen Uddhan (Fulbari),"3,4,5,9,10,11"
dest,Village Walk - Manimukunda Sen Uddhan (Fulbari),Nature,2,Easy,0,Walk through traditional villages at Manimukunda Sen Uddhan (Fulbari),"3,4,5,9,10,11"
dest,Viewpoint Visit - Manimukunda Sen Uddhan (Fulbari),Nature,1.5,Easy,0,Visit scenic viewpoint at Manimukunda Sen Uddhan (Fulbari),"3,4,5,9,10,11"
dest,Garden Tour - Manimukunda Sen Uddhan (Fulbari),Nature,2,Easy,200,Visit to botanical garden or park at Manimukunda Sen Uddhan (Fulbari),"3,4,5,9,10,11"
dest,Dandakhola Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Dandakhola,"3,4,5,9,10,11"
dest,Lake Boating - Dandakhola,Nature,2,Easy,500,Boating on the scenic lake at Dandakhola,"3,4,5,9,10,11"
dest,Waterfall Visit - Dandakhola,Nature,3,Easy,0,Visit to nearby waterfall at Dandakhola,"3,4,5,9,10,11"
dest,Nature Photography - Dandakhola,Nature,3,Easy,0,Photography at scenic viewpoints at Dandakhola,"3,4,5,9,10,11"
dest,Village Walk - Dandakhola,Nature,2,Easy,0,Walk through traditional villages at Dandakhola,"3,4,5,9,10,11"
dest,Viewpoint Visit - Dandakhola,Nature,1.5,Easy,0,Visit scenic viewpoint at Dandakhola,"3,4,5,9,10,11"
dest,Garden Tour - Dandakhola,Nature,2,Easy,200,Visit to botanical garden or park at Dandakhola,"3,4,5,9,10,11"
dest,Narayansthan Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Narayansthan,"3,4,5,9,10,11"
dest,Lake Boating - Narayansthan,Nature,2,Easy,500,Boating on the scenic lake at Narayansthan,"3,4,5,9,10,11"
dest,Waterfall Visit - Narayansthan,Nature,3,Easy,0,Visit to nearby waterfall at Narayansthan,"3,4,5,9,10,11"
dest,Nature Photography - Narayansthan,Nature,3,Easy,0,Photography at scenic viewpoints at Narayansthan,"3,4,5,9,10,11"
dest,Village Walk - Narayansthan,Nature,2,Easy,0,Walk through traditional villages at Narayansthan,"3,4,5,9,10,11"
dest,Viewpoint Visit - Narayansthan,Nature,1.5,Easy,0,Visit scenic viewpoint at Narayansthan,"3,4,5,9,10,11"
dest,Garden Tour - Narayansthan,Nature,2,Easy,200,Visit to botanical garden or park at Narayansthan,"3,4,5,9,10,11"
dest,Durga Temple Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Durga Temple,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Durga Temple,Cultural,2,Easy,300,Visit the historic temple complex at Durga Temple,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Durga Temple,Cultural,3,Easy,200,Guided heritage walking tour at Durga Temple,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Durga Temple,Cultural,2,Easy,500,Traditional Nepali dance performance at Durga Temple,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Durga Temple,Cultural,2,Easy,800,Learn traditional Nepali pottery at Durga Temple,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Durga Temple,Cultural,2,Easy,0,Explore local market and shops at Durga Temple,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Durga Temple,Cultural,2,Easy,400,Visit the local museum at Durga Temple,"1,2,3,4,5,9,10,11,12"
dest,Siddhartha Nagar Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Siddhartha Nagar,"3,4,5,9,10,11"
dest,Lake Boating - Siddhartha Nagar,Nature,2,Easy,500,Boating on the scenic lake at Siddhartha Nagar,"3,4,5,9,10,11"
dest,Waterfall Visit - Siddhartha Nagar,Nature,3,Easy,0,Visit to nearby waterfall at Siddhartha Nagar,"3,4,5,9,10,11"
dest,Nature Photography - Siddhartha Nagar,Nature,3,Easy,0,Photography at scenic viewpoints at Siddhartha Nagar,"3,4,5,9,10,11"
dest,Village Walk - Siddhartha Nagar,Nature,2,Easy,0,Walk through traditional villages at Siddhartha Nagar,"3,4,5,9,10,11"
dest,Viewpoint Visit - Siddhartha Nagar,Nature,1.5,Easy,0,Visit scenic viewpoint at Siddhartha Nagar,"3,4,5,9,10,11"
dest,Garden Tour - Siddhartha Nagar,Nature,2,Easy,200,Visit to botanical garden or park at Siddhartha Nagar,"3,4,5,9,10,11"
dest,Tilaurakot Museum Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Tilaurakot Museum,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Tilaurakot Museum,Cultural,2,Easy,300,Visit the historic temple complex at Tilaurakot Museum,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Tilaurakot Museum,Cultural,3,Easy,200,Guided heritage walking tour at Tilaurakot Museum,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Tilaurakot Museum,Cultural,2,Easy,500,Traditional Nepali dance performance at Tilaurakot Museum,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Tilaurakot Museum,Cultural,2,Easy,800,Learn traditional Nepali pottery at Tilaurakot Museum,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Tilaurakot Museum,Cultural,2,Easy,0,Explore local market and shops at Tilaurakot Museum,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Tilaurakot Museum,Cultural,2,Easy,400,Visit the local museum at Tilaurakot Museum,"1,2,3,4,5,9,10,11,12"
dest,Gotihawa Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Gotihawa,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Gotihawa,Cultural,2,Easy,300,Visit the historic temple complex at Gotihawa,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Gotihawa,Cultural,3,Easy,200,Guided heritage walking tour at Gotihawa,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Gotihawa,Cultural,2,Easy,500,Traditional Nepali dance performance at Gotihawa,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Gotihawa,Cultural,2,Easy,800,Learn traditional Nepali pottery at Gotihawa,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Gotihawa,Cultural,2,Easy,0,Explore local market and shops at Gotihawa,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Gotihawa,Cultural,2,Easy,400,Visit the local museum at Gotihawa,"1,2,3,4,5,9,10,11,12"
dest,Nigrodharam Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Nigrodharam,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Nigrodharam,Cultural,2,Easy,300,Visit the historic temple complex at Nigrodharam,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Nigrodharam,Cultural,3,Easy,200,Guided heritage walking tour at Nigrodharam,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Nigrodharam,Cultural,2,Easy,500,Traditional Nepali dance performance at Nigrodharam,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Nigrodharam,Cultural,2,Easy,800,Learn traditional Nepali pottery at Nigrodharam,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Nigrodharam,Cultural,2,Easy,0,Explore local market and shops at Nigrodharam,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Nigrodharam,Cultural,2,Easy,400,Visit the local museum at Nigrodharam,"1,2,3,4,5,9,10,11,12"
dest,Araurakot Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Araurakot,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Araurakot,Cultural,2,Easy,300,Visit the historic temple complex at Araurakot,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Araurakot,Cultural,3,Easy,200,Guided heritage walking tour at Araurakot,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Araurakot,Cultural,2,Easy,500,Traditional Nepali dance performance at Araurakot,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Araurakot,Cultural,2,Easy,800,Learn traditional Nepali pottery at Araurakot,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Araurakot,Cultural,2,Easy,0,Explore local market and shops at Araurakot,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Araurakot,Cultural,2,Easy,400,Visit the local museum at Araurakot,"1,2,3,4,5,9,10,11,12"
dest,Kudan Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Kudan,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Kudan,Cultural,2,Easy,300,Visit the historic temple complex at Kudan,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Kudan,Cultural,3,Easy,200,Guided heritage walking tour at Kudan,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Kudan,Cultural,2,Easy,500,Traditional Nepali dance performance at Kudan,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Kudan,Cultural,2,Easy,800,Learn traditional Nepali pottery at Kudan,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Kudan,Cultural,2,Easy,0,Explore local market and shops at Kudan,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Kudan,Cultural,2,Easy,400,Visit the local museum at Kudan,"1,2,3,4,5,9,10,11,12"
dest,Sawarikot Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Sawarikot,"3,4,5,9,10,11"
dest,Lake Boating - Sawarikot,Nature,2,Easy,500,Boating on the scenic lake at Sawarikot,"3,4,5,9,10,11"
dest,Waterfall Visit - Sawarikot,Nature,3,Easy,0,Visit to nearby waterfall at Sawarikot,"3,4,5,9,10,11"
dest,Nature Photography - Sawarikot,Nature,3,Easy,0,Photography at scenic viewpoints at Sawarikot,"3,4,5,9,10,11"
dest,Village Walk - Sawarikot,Nature,2,Easy,0,Walk through traditional villages at Sawarikot,"3,4,5,9,10,11"
dest,Viewpoint Visit - Sawarikot,Nature,1.5,Easy,0,Visit scenic viewpoint at Sawarikot,"3,4,5,9,10,11"
dest,Garden Tour - Sawarikot,Nature,2,Easy,200,Visit to botanical garden or park at Sawarikot,"3,4,5,9,10,11"
dest,"Bijauri, Chillikot Orientation Walk",Sightseeing,2,Easy,0,"Introductory walking tour of Bijauri, Chillikot","1,2,3,4,5,9,10,11,12"
dest,"Temple Visit - Bijauri, Chillikot",Cultural,2,Easy,300,"Visit the historic temple complex at Bijauri, Chillikot","1,2,3,4,5,9,10,11,12"
dest,"Heritage Walk - Bijauri, Chillikot",Cultural,3,Easy,200,"Guided heritage walking tour at Bijauri, Chillikot","1,2,3,4,5,9,10,11,12"
dest,"Cultural Dance Show - Bijauri, Chillikot",Cultural,2,Easy,500,"Traditional Nepali dance performance at Bijauri, Chillikot","1,2,3,4,5,9,10,11,12"
dest,"Pottery Workshop - Bijauri, Chillikot",Cultural,2,Easy,800,"Learn traditional Nepali pottery at Bijauri, Chillikot","1,2,3,4,5,9,10,11,12"
dest,"Local Market Tour - Bijauri, Chillikot",Cultural,2,Easy,0,"Explore local market and shops at Bijauri, Chillikot","1,2,3,4,5,9,10,11,12"
dest,"Museum Visit - Bijauri, Chillikot",Cultural,2,Easy,400,"Visit the local museum at Bijauri, Chillikot","1,2,3,4,5,9,10,11,12"
dest,Gorakshya Ratna Nath Temple Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Gorakshya Ratna Nath Temple,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Gorakshya Ratna Nath Temple,Cultural,2,Easy,300,Visit the historic temple complex at Gorakshya Ratna Nath Temple,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Gorakshya Ratna Nath Temple,Cultural,3,Easy,200,Guided heritage walking tour at Gorakshya Ratna Nath Temple,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Gorakshya Ratna Nath Temple,Cultural,2,Easy,500,Traditional Nepali dance performance at Gorakshya Ratna Nath Temple,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Gorakshya Ratna Nath Temple,Cultural,2,Easy,800,Learn traditional Nepali pottery at Gorakshya Ratna Nath Temple,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Gorakshya Ratna Nath Temple,Cultural,2,Easy,0,Explore local market and shops at Gorakshya Ratna Nath Temple,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Gorakshya Ratna Nath Temple,Cultural,2,Easy,400,Visit the local museum at Gorakshya Ratna Nath Temple,"1,2,3,4,5,9,10,11,12"
dest,Charinge Daha- Ghorahi Dang Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Charinge Daha- Ghorahi Dang,"3,4,5,9,10,11"
dest,Lake Boating - Charinge Daha- Ghorahi Dang,Nature,2,Easy,500,Boating on the scenic lake at Charinge Daha- Ghorahi Dang,"3,4,5,9,10,11"
dest,Waterfall Visit - Charinge Daha- Ghorahi Dang,Nature,3,Easy,0,Visit to nearby waterfall at Charinge Daha- Ghorahi Dang,"3,4,5,9,10,11"
dest,Nature Photography - Charinge Daha- Ghorahi Dang,Nature,3,Easy,0,Photography at scenic viewpoints at Charinge Daha- Ghorahi Dang,"3,4,5,9,10,11"
dest,Village Walk - Charinge Daha- Ghorahi Dang,Nature,2,Easy,0,Walk through traditional villages at Charinge Daha- Ghorahi Dang,"3,4,5,9,10,11"
dest,Viewpoint Visit - Charinge Daha- Ghorahi Dang,Nature,1.5,Easy,0,Visit scenic viewpoint at Charinge Daha- Ghorahi Dang,"3,4,5,9,10,11"
dest,Garden Tour - Charinge Daha- Ghorahi Dang,Nature,2,Easy,200,Visit to botanical garden or park at Charinge Daha- Ghorahi Dang,"3,4,5,9,10,11"
dest,Ganeshpur Park- Tulsipur Dang Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Ganeshpur Park- Tulsipur Dang,"3,4,5,9,10,11"
dest,Lake Boating - Ganeshpur Park- Tulsipur Dang,Nature,2,Easy,500,Boating on the scenic lake at Ganeshpur Park- Tulsipur Dang,"3,4,5,9,10,11"
dest,Waterfall Visit - Ganeshpur Park- Tulsipur Dang,Nature,3,Easy,0,Visit to nearby waterfall at Ganeshpur Park- Tulsipur Dang,"3,4,5,9,10,11"
dest,Nature Photography - Ganeshpur Park- Tulsipur Dang,Nature,3,Easy,0,Photography at scenic viewpoints at Ganeshpur Park- Tulsipur Dang,"3,4,5,9,10,11"
dest,Village Walk - Ganeshpur Park- Tulsipur Dang,Nature,2,Easy,0,Walk through traditional villages at Ganeshpur Park- Tulsipur Dang,"3,4,5,9,10,11"
dest,Viewpoint Visit - Ganeshpur Park- Tulsipur Dang,Nature,1.5,Easy,0,Visit scenic viewpoint at Ganeshpur Park- Tulsipur Dang,"3,4,5,9,10,11"
dest,Garden Tour - Ganeshpur Park- Tulsipur Dang,Nature,2,Easy,200,Visit to botanical garden or park at Ganeshpur Park- Tulsipur Dang,"3,4,5,9,10,11"
dest,Ambikeshwari temple Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Ambikeshwari temple,"1,2,3,4,5,9,10,11,12"
dest,Temple Visit - Ambikeshwari temple,Cultural,2,Easy,300,Visit the historic temple complex at Ambikeshwari temple,"1,2,3,4,5,9,10,11,12"
dest,Heritage Walk - Ambikeshwari temple,Cultural,3,Easy,200,Guided heritage walking tour at Ambikeshwari temple,"1,2,3,4,5,9,10,11,12"
dest,Cultural Dance Show - Ambikeshwari temple,Cultural,2,Easy,500,Traditional Nepali dance performance at Ambikeshwari temple,"1,2,3,4,5,9,10,11,12"
dest,Pottery Workshop - Ambikeshwari temple,Cultural,2,Easy,800,Learn traditional Nepali pottery at Ambikeshwari temple,"1,2,3,4,5,9,10,11,12"
dest,Local Market Tour - Ambikeshwari temple,Cultural,2,Easy,0,Explore local market and shops at Ambikeshwari temple,"1,2,3,4,5,9,10,11,12"
dest,Museum Visit - Ambikeshwari temple,Cultural,2,Easy,400,Visit the local museum at Ambikeshwari temple,"1,2,3,4,5,9,10,11,12"
dest,Barhakune Daha (Baraha Chhetra) Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Barhakune Daha (Baraha Chhetra),"3,4,5,9,10,11"
dest,Lake Boating - Barhakune Daha (Baraha Chhetra),Nature,2,Easy,500,Boating on the scenic lake at Barhakune Daha (Baraha Chhetra),"3,4,5,9,10,11"
dest,Waterfall Visit - Barhakune Daha (Baraha Chhetra),Nature,3,Easy,0,Visit to nearby waterfall at Barhakune Daha (Baraha Chhetra),"3,4,5,9,10,11"
dest,Nature Photography - Barhakune Daha (Baraha Chhetra),Nature,3,Easy,0,Photography at scenic viewpoints at Barhakune Daha (Baraha Chhetra),"3,4,5,9,10,11"
dest,Village Walk - Barhakune Daha (Baraha Chhetra),Nature,2,Easy,0,Walk through traditional villages at Barhakune Daha (Baraha Chhetra),"3,4,5,9,10,11"
dest,Viewpoint Visit - Barhakune Daha (Baraha Chhetra),Nature,1.5,Easy,0,Visit scenic viewpoint at Barhakune Daha (Baraha Chhetra),"3,4,5,9,10,11"
dest,Garden Tour - Barhakune Daha (Baraha Chhetra),Nature,2,Easy,200,Visit to botanical garden or park at Barhakune Daha (Baraha Chhetra),"3,4,5,9,10,11"
dest,Purandhara Waterfall Orientation Walk,Sightseeing,2,Easy,0,Introductory walking tour of Purandhara Waterfall,"3,4,5,9,10,11"
dest,Lake Boating - Purandhara Waterfall,Nature,2,Easy,500,Boating on the scenic lake at Purandhara Waterfall,"3,4,5,9,10,11"
dest,Waterfall Visit - Purandhara Waterfall,Nature,3,Easy,0,Visit to nearby waterfall at Purandhara Waterfall,"3,4,5,9,10,11"
dest,Nature Photography - Purandhara Waterfall,Nature,3,Easy,0,Photography at scenic viewpoints at Purandhara Waterfall,"3,4,5,9,10,11"
dest,Village Walk - Purandhara Waterfall,Nature,2,Easy,0,Walk through traditional villages at Purandhara Waterfall,"3,4,5,9,10,11"
dest,Viewpoint Visit - Purandhara Waterfall,Nature,1.5,Easy,0,Visit scenic viewpoint at Purandhara Waterfall,"3,4,5,9,10,11"
dest,Garden Tour - Purandhara Waterfall,Nature,2,Easy,200,Visit to botanical garden or park at Purandhara Waterfall,"3,4,5,9,10,11"
dest,"Jakhera Lake(Lamahi,  Dang ) Orientation Walk",Sightseeing,2,Easy,0,"Introductory walking tour of Jakhera Lake(Lamahi,  Dang )","3,4,5,9,10,11"
dest,"Lake Boating - Jakhera Lake(Lamahi,  Dang )",Nature,2,Easy,500,"Boating on the scenic lake at Jakhera Lake(Lamahi,  Dang )","3,4,5,9,10,11"
dest,"Waterfall Visit - Jakhera Lake(Lamahi,  Dang )",Nature,3,Easy,0,"Visit to nearby waterfall at Jakhera Lake(Lamahi,  Dang )","3,4,5,9,10,11"
dest,"Nature Photography - Jakhera Lake(Lamahi,  Dang )",Nature,3,Easy,0,"Photography at scenic viewpoints at Jakhera Lake(Lamahi,  Dang )","3,4,5,9,10,11"
dest,"Village Walk - Jakhera Lake(Lamahi,  Dang )",Nature,2,Easy,0,"Walk through traditional villages at Jakhera Lake(Lamahi,  Dang )","3,4,5,9,10,11"
dest,"Viewpoint Visit - Jakhera Lake(Lamahi,  Dang )",Nature,1.5,Easy,0,"Visit scenic viewpoint at Jakhera Lake(Lamahi,  Dang )","3,4,5,9,10,11"
